Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.2,6.0,,,,4.25,5.25,7.5,2.0,,5.67,,,15.5,,
6.6,7.0,,,,7.25,6.5,10.0,4.6,,7.92,,,20.75,,
6.6,5.75,,,,5.25,5.75,8.25,4.2,,6.42,,,16.75,,
4.8,6.25,,,,2.5,5.75,7.25,3.2,,5.17,,,14.5,,
5.8,7.0,7.25,3.75,3.0,,,,5.8,4.67,,16.8,12.55,,,18.85
3.2,8.0,,,,4.25,6.75,5.75,3.0,,5.58,,,19.0,,
7.8,5.25,6.5,3.5,5.0,,,,6.6,5.0,,17.8,16.3,,,20.9
6.2,8.0,,,,5.25,5.5,8.0,4.2,,6.25,,,18.75,,
3.8,6.0,,,,6.75,6.0,8.0,3.6,,6.92,,,18.75,,
6.8,6.0,5.5,4.25,2.75,,,,3.4,4.17,,16.55,13.8,,,15.7
6.4,5.5,5.0,5.0,6.75,,,,3.6,5.58,,16.4,18.15,,,15.0
4.0,3.75,4.75,2.25,3.5,,,,2.2,3.5,,11.0,9.75,,,10.95
6.8,7.0,5.5,6.5,5.0,,,,7.2,5.67,,18.8,18.3,,21.0,19.5
6.0,6.0,5.75,6.75,5.75,,,,2.2,6.08,,18.5,18.5,,,13.95
7.2,6.5,6.0,7.75,7.0,,,,4.0,6.92,,20.95,21.95,,,17.2
6.8,7.0,6.5,5.25,5.0,,,,8.2,5.58,,18.55,17.05,,22.0,21.5
4.4,6.0,4.25,5.0,4.5,,,,3.4,4.58,,13.65,13.9,,,12.05
4.0,4.0,2.5,3.5,4.75,,,,2.8,3.58,,10.0,12.25,,,9.3
5.8,3.25,3.75,6.75,5.5,,,,3.6,5.33,,16.3,18.05,,,13.15
5.4,6.75,4.75,4.25,6.25,,,,3.8,5.08,,14.4,15.9,,,13.95
5.8,6.5,5.0,5.5,5.25,,,,3.8,5.25,,16.3,16.55,,,14.6
7.0,6.0,7.25,5.0,4.5,,,,4.8,5.58,,19.25,16.5,,,19.05
5.4,5.0,2.5,4.25,5.5,,,,3.8,4.08,,12.15,15.15,,,11.7
5.4,6.5,3.25,2.75,4.5,,,,2.4,3.5,,11.4,12.65,,,11.05
8.0,5.25,7.5,6.0,6.5,,,,3.4,6.67,,21.5,20.5,,,18.9
4.8,6.0,3.75,2.75,5.25,,,,3.6,3.92,,11.3,12.8,,,12.15
7.0,5.0,6.5,6.25,4.75,,,,3.4,5.83,,19.75,18.0,,,16.9
7.4,5.25,7.25,4.0,5.75,,,,4.6,5.67,,18.65,17.15,,,19.25
4.2,4.0,,,,3.25,6.25,6.75,4.2,,5.42,,,13.5,,
3.6,6.0,,,,2.5,6.0,6.75,3.6,,5.08,,,14.5,,
4.8,7.25,,,,8.75,8.0,7.75,4.2,,8.17,,,24.0,,
4.0,5.25,5.5,5.25,3.75,,,,3.2,4.83,,14.75,13.0,,,12.7
4.6,6.5,,,,7.25,9.0,8.5,4.2,,8.25,,,22.75,,
2.6,2.5,,,,1.75,3.0,5.0,3.0,,3.25,,,7.25,,
7.8,4.5,7.5,5.5,3.75,,,,2.4,5.58,,20.8,17.05,,,17.7
5.6,3.5,1.5,4.25,7.0,,,,4.0,4.25,,11.35,16.85,,,11.1
5.8,2.75,4.5,1.75,3.75,,,,3.0,3.33,,12.05,11.3,,,13.3
6.2,6.0,7.75,2.75,4.0,,,,8.2,4.83,,16.7,12.95,,,22.15
3.8,3.25,,,,2.75,3.5,3.5,2.0,,3.25,,,9.5,,
4.4,8.25,,,,6.5,8.5,8.75,3.0,,7.92,,,23.25,,
2.4,1.5,,,,2.75,3.75,,,,,,,8.0,,
3.8,6.58,,,,5.75,8.5,8.5,3.2,,7.58,,,20.83,,
6.2,6.91,,,,4.5,6.5,8.5,2.6,,6.5,,,17.91,,
4.6,6.0,,,,5.25,7.25,,,,,,,18.5,,
5.6,5.5,6.25,4.5,5.75,,,,3.0,5.5,,16.35,15.85,,,14.85
6.6,7.0,5.75,6.25,4.75,,,,2.8,5.58,,18.6,17.6,,,15.15
5.6,5.75,5.0,3.25,6.5,,,,3.0,4.92,,13.85,15.35,,,13.6
6.4,8.5,3.75,3.0,3.25,,,,3.8,3.33,,13.15,12.65,,,13.95
6.0,4.5,6.5,6.5,3.0,,,,3.6,5.33,,19.0,15.5,,,16.1
6.0,6.5,4.0,3.75,4.75,,,,4.8,4.17,,13.75,14.5,,,14.8
5.2,5.0,6.25,3.75,5.25,,,,4.2,5.08,,15.2,14.2,,,15.65
3.2,3.5,,,,2.75,4.5,,,,,,,10.75,,
2.0,2.0,,,,3.25,5.0,,,,,,,10.25,,
2.8,5.25,,,,4.25,5.5,,,,,,,15.0,,
2.2,3.5,,,,3.0,4.0,,,,,,,10.5,,
3.8,3.75,,,,4.0,6.75,,,,,,,14.5,,
2.8,2.25,,,,4.5,4.0,,,,,,,10.75,,
3.4,2.0,,,,3.25,3.25,,,,,,,8.5,,
5.0,3.25,,,,5.0,6.75,,,,,,,15.0,,
4.4,2.5,,,,3.75,2.5,,,,,,,8.75,,
4.0,5.5,,,,4.0,6.25,,,,,,,15.75,,
4.0,4.75,,,,2.0,4.0,,,,,,,10.75,,
5.0,5.75,5.5,3.5,5.0,,,,2.6,4.67,,14.0,13.5,,,13.1
5.2,5.16,,,,2.75,6.0,8.0,4.0,,5.58,,,13.91,,
3.6,6.0,,,,4.0,7.5,8.5,4.0,,6.67,,,17.5,,
2.0,3.5,,,,4.0,4.75,5.5,3.2,,4.75,,,12.25,,
6.2,6.75,,,,3.75,6.25,7.25,8.6,,5.75,,,16.75,,
6.4,8.0,,,,5.25,5.5,7.5,9.6,,6.08,,,18.75,24.0,
4.2,6.0,,,,2.25,4.0,6.75,2.0,,4.33,,,12.25,,
6.6,6.5,8.0,6.25,5.25,,,,3.8,6.5,,20.85,18.1,,,18.4
7.4,8.25,,,,4.5,8.5,9.25,5.4,,7.42,,,21.25,,
6.0,3.75,,,,4.25,5.5,,,,,,,13.5,,
8.0,6.0,6.75,7.5,4.25,,,,3.2,6.17,,22.25,19.75,,,17.95
3.6,8.25,,,,9.0,9.25,9.75,7.6,,9.33,,,26.5,,
5.4,5.75,5.0,4.25,5.75,,,,2.2,5.0,,14.65,15.4,,,12.6
6.4,7.5,,,,7.25,7.5,9.5,4.4,,8.08,,,22.25,,
6.6,6.25,6.25,5.0,4.5,,,,3.6,5.25,,17.85,16.1,,,16.45
3.4,5.33,,,,1.0,6.0,7.25,2.4,,4.75,,,12.33,,
6.6,6.67,,,,3.5,4.5,7.25,2.8,,5.08,,,14.67,,
5.0,6.0,,,,4.25,6.5,6.0,3.0,,5.58,,,16.75,14.0,
6.0,6.25,6.25,4.75,3.75,,,,2.6,4.92,,17.0,14.5,,,14.85
3.8,6.0,3.75,2.75,3.75,,,,2.8,3.42,,10.3,10.3,,,10.35
4.6,6.25,2.75,3.75,4.0,,,,2.8,3.5,,11.1,12.35,,,10.15
3.2,3.75,,,,3.0,5.75,,,,,,,12.5,,
3.0,3.25,,,,3.0,4.75,,,,,,,11.0,,
3.8,5.5,,,,2.75,5.0,,,,,,,13.25,,
3.6,1.5,,,,3.0,3.25,,,,,,,7.75,,
4.6,3.25,,,,4.75,4.75,,,,,,,12.75,,
2.8,5.25,,,,3.0,4.5,,,,,,,12.75,,
7.0,7.25,5.5,4.75,4.0,,,,5.0,4.75,,17.25,15.75,,,17.5
4.4,5.25,3.0,2.0,3.75,,,,1.4,2.92,,9.4,10.15,,,8.8
7.2,4.75,6.75,6.5,6.75,,,,4.6,6.67,,20.45,20.45,,,18.55
3.6,3.0,,,,3.5,7.0,,,,,,,13.5,,
2.6,4.25,,,,3.0,3.0,,,,,,,10.25,,
5.0,2.75,,,,2.75,6.0,,,,,,,11.5,,
7.2,7.0,6.75,6.25,5.25,,,,3.6,6.08,,20.2,18.7,,,17.55
4.0,6.25,,,,3.0,5.5,7.5,4.4,,5.33,,,14.75,,
2.8,5.0,,,,4.0,5.25,7.25,3.4,,5.5,,,14.25,,
2.4,4.0,,,,2.75,4.0,6.75,3.0,,4.5,,,10.75,,
3.2,3.5,,,,2.75,3.5,5.5,3.2,,3.92,,,9.75,,
6.4,5.75,6.0,3.0,3.0,,,,7.0,4.0,,15.4,12.4,,,19.4
3.8,5.5,,,,4.75,6.75,7.75,3.0,,6.42,,,17.0,,
5.8,5.75,,,,5.0,6.0,7.75,4.4,,6.25,,,16.75,,
6.2,4.75,5.25,5.5,4.5,,,,2.2,5.08,,16.95,16.2,,,13.65
