Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.4,7.5,,,,3.75,7.0,8.25,3.6,,6.33,,,18.25,,
2.6,3.5,,,,2.75,4.0,6.0,1.6,,4.25,,,10.25,,
4.2,6.75,,,,3.75,6.25,8.25,2.4,,6.08,,,16.75,,
3.8,5.5,,,,4.75,6.0,6.25,3.0,,5.67,,,16.25,,
4.0,4.25,,,,4.0,6.0,6.5,2.0,,5.5,,,14.25,,
3.8,5.0,,,,4.25,6.25,8.25,3.2,,6.25,,,15.5,12.0,
2.8,5.0,,,,3.5,4.75,6.25,2.8,,4.83,,,13.25,,
3.4,6.25,,,,5.25,6.5,8.0,4.4,,6.58,,,18.0,,
2.2,5.5,,,,2.75,4.5,5.5,2.4,,4.25,,,12.75,,
4.0,6.0,,,,4.75,6.5,7.5,3.4,,6.25,,,17.25,,
5.2,7.5,,,,4.75,6.5,8.5,5.4,,6.58,,,18.75,,
3.0,5.0,,,,1.5,5.25,5.25,3.8,,4.0,,,11.75,,
2.6,3.75,,,,2.5,5.5,6.75,3.0,,4.92,,,11.75,,
4.0,6.25,,,,4.0,6.75,6.75,3.6,,5.83,,,17.0,,
2.4,5.0,,,,4.5,6.25,8.75,1.6,,6.5,,,15.75,9.0,
3.8,5.5,,,,4.5,5.5,6.5,2.6,,5.5,,,15.5,,
2.4,6.0,,,,2.0,5.25,6.25,3.2,,4.5,,,13.25,,
2.8,5.25,,,,3.0,5.5,6.5,3.0,,5.0,,,13.75,,
2.0,4.5,,,,3.25,5.0,6.25,2.4,,4.83,,,12.75,,
4.8,6.25,,,,5.0,7.75,8.25,4.4,,7.0,,,19.0,,
6.2,4.25,,,,4.25,6.5,8.75,2.2,,6.5,,,15.0,,
3.8,6.5,,,,4.0,5.5,8.0,3.6,,5.83,,,16.0,,
4.0,3.5,,,,2.0,6.0,6.0,2.0,,4.67,,,11.5,,
3.6,7.5,,,,3.0,6.5,7.0,3.0,,5.5,,,17.0,,
3.4,5.25,,,,2.0,4.75,6.0,2.6,,4.25,,,12.0,,
4.8,6.75,,,,5.0,5.5,5.0,3.4,,5.17,,,17.25,,
3.8,5.25,,,,5.75,6.5,7.75,3.2,,6.67,,,17.5,,
4.4,7.25,,,,6.5,7.5,8.0,2.8,,7.33,,,21.25,,
5.4,8.25,,,,5.0,6.25,9.25,3.0,,6.83,,,19.5,,
3.0,5.0,,,,3.25,4.75,7.0,2.8,,5.0,,,13.0,,
3.2,3.5,,,,3.5,6.5,5.75,2.4,,5.25,,,13.5,,
1.4,5.25,,,,3.0,2.75,5.75,2.4,,3.83,,,11.0,,
3.2,4.75,,,,1.75,6.75,6.5,2.8,,5.0,,,13.25,,
5.6,8.25,,,,4.5,8.75,9.0,5.6,,7.42,,,21.5,,
2.4,1.25,,,,2.25,4.25,5.75,2.6,,4.08,,,7.75,,
2.8,5.0,,,,3.5,4.5,5.0,2.2,,4.33,,,13.0,10.0,
2.8,4.0,,,,2.5,3.75,6.0,2.0,,4.08,,,10.25,,
3.0,1.75,,,,2.5,3.75,,,,,,,8.0,,
2.8,3.5,,,,3.0,3.5,,,,,,,10.0,,
3.0,2.0,,,,3.5,4.75,,,,,,,10.25,,
2.6,2.75,,,,3.75,3.5,,,,,,,10.0,,
2.4,3.75,,,,4.5,4.25,,,,,,,12.5,,
1.6,6.25,,,,3.5,5.25,7.25,2.4,,5.33,,,15.0,,
2.4,7.0,,,,4.5,4.75,8.25,4.4,,5.83,,,16.25,,
3.2,5.75,,,,2.5,5.5,7.0,3.4,,5.0,,,13.75,,
4.4,6.0,3.5,4.25,4.5,,,,2.2,4.08,,12.15,13.15,,,10.1
4.8,7.0,,,,4.25,7.5,9.0,2.4,,6.92,,,18.75,,
4.2,7.0,,,,4.5,6.25,6.25,2.0,,5.67,,,17.75,,
4.2,6.0,,,,3.0,7.25,4.5,2.2,,4.92,,,16.25,,
4.2,6.5,,,,4.25,6.75,8.25,3.6,,6.42,,,17.5,,
5.0,6.25,,,,3.0,5.25,8.25,1.6,,5.5,,,14.5,,
3.0,5.0,,,,3.75,6.0,6.75,4.0,,5.5,,,14.75,12.0,
2.8,2.75,,,,3.0,3.25,5.25,3.2,,3.83,,,9.0,,
3.2,7.5,,,,3.5,5.25,7.0,3.4,,5.25,,,16.25,,
2.6,3.75,,,,4.25,6.75,8.25,3.2,,6.42,,,14.75,,
5.0,6.25,,,,5.0,6.75,8.0,3.8,,6.58,,,18.0,,
3.0,6.5,,,,4.0,6.25,8.75,2.8,,6.33,,,16.75,,
3.6,4.25,,,,3.5,5.5,7.25,3.2,,5.42,,,13.25,,
1.2,6.25,,,,5.0,7.25,7.75,3.0,,6.67,,,18.5,,
3.0,3.75,,,,3.0,4.75,5.75,1.8,,4.5,,,11.5,,
4.2,5.75,,,,3.5,5.25,7.5,3.2,,5.42,,,14.5,,
3.0,8.25,,,,4.75,6.5,8.5,4.2,,6.58,,,19.5,,
4.0,8.0,,,,4.75,7.0,7.75,3.0,,6.5,,,19.75,15.0,
3.6,2.75,,,,3.25,4.5,6.25,2.6,,4.67,,,10.5,,
3.4,5.75,,,,4.75,5.25,6.0,2.2,,5.33,,,15.75,,
3.6,5.0,,,,3.75,4.5,7.5,3.0,,5.25,,,13.25,,
4.2,7.0,,,,2.25,5.75,8.5,3.2,,5.5,,,15.0,,
5.4,6.75,,,,4.25,7.0,9.0,3.4,,6.75,,,18.0,,
4.0,6.25,,,,2.75,4.25,7.25,2.6,,4.75,,,13.25,,
2.8,3.25,,,,3.75,6.75,7.5,2.4,,6.0,,,13.75,,
3.0,4.75,,,,3.75,5.25,6.0,2.6,,5.0,,,13.75,,
3.2,2.5,,,,4.0,5.0,7.25,3.8,,5.42,,,11.5,,
4.6,7.0,,,,6.0,7.0,8.25,3.8,,7.08,,,20.0,,
4.6,4.5,,,,3.75,5.5,7.25,2.8,,5.5,,,13.75,,
4.2,7.0,,,,4.75,6.5,7.5,2.2,,6.25,,,18.25,,
4.4,5.75,,,,4.25,6.0,8.0,3.4,,6.08,,,16.0,,
4.8,5.75,,,,4.5,5.75,8.75,4.2,,6.33,,,16.0,,
2.8,5.25,,,,3.0,4.0,8.0,2.4,,5.0,,,12.25,,
5.2,7.5,,,,4.0,5.25,8.75,5.0,,6.0,,,16.75,,
4.6,3.25,,,,3.25,5.5,6.75,4.2,,5.17,,,12.0,,
3.6,3.25,,,,3.5,6.75,7.75,2.6,,6.0,,,13.5,,
