Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
0.6,3.25,2.75,3.75,3.25,2.75,4.75,,,3.25,,7.1,7.6,10.75,,
3.2,5.25,4.0,1.5,3.75,3.5,6.5,,,3.08,,8.7,8.45,15.25,,
2.2,4.0,1.5,3.75,4.0,2.75,5.5,,,3.08,,7.45,9.95,12.25,,
3.4,3.5,3.25,3.5,3.25,3.5,5.25,,,3.33,,10.15,10.15,12.25,,
1.6,3.5,3.0,3.25,2.25,2.25,4.25,,,2.83,,7.85,7.1,10.0,,
2.8,5.75,3.5,2.25,2.75,2.0,6.5,,,2.83,,8.55,7.8,14.25,,
1.4,4.0,2.0,3.0,3.0,3.75,4.75,,,2.67,,6.4,7.4,12.5,,
2.6,4.0,,,,4.25,5.5,8.0,2.6,,5.92,,,13.75,,
5.2,3.75,,,,2.75,5.0,6.25,2.0,,4.67,,,11.5,,
5.8,5.75,,,,4.5,7.0,7.5,4.0,,6.33,,,17.25,,
5.0,5.5,,,,3.25,5.25,7.75,3.8,,5.42,,,14.0,,
5.4,6.75,,,,4.0,6.25,8.5,3.2,,6.25,,,17.0,,
3.8,8.5,,,,4.25,6.75,8.75,4.4,,6.58,,,19.5,,
4.8,6.0,,,,3.5,4.5,7.5,3.2,,5.17,,,14.0,14.0,
4.6,7.0,,,,3.5,4.75,8.25,2.6,,5.5,,,15.25,,
2.6,7.75,,,,3.25,5.75,7.0,1.6,,5.33,,,16.75,,
4.8,7.75,,,,6.0,8.75,8.75,4.4,,7.83,,,22.5,,
5.0,7.25,,,,2.75,5.5,7.0,4.0,,5.08,,,15.5,,
3.4,3.75,,,,4.25,4.75,8.25,3.4,,5.75,,,12.75,,
4.4,8.75,,,,3.25,4.75,9.25,3.4,,5.75,,,16.75,,
3.4,3.5,,,,4.0,4.25,6.75,4.0,,5.0,,,11.75,,
2.4,2.5,,,,3.25,5.25,7.25,3.2,,5.25,,,11.0,,
3.6,5.5,,,,4.25,5.75,7.25,2.6,,5.75,,,15.5,,
2.8,4.25,,,,4.5,6.5,7.25,2.4,,6.08,,,15.25,,
3.2,3.75,,,,4.75,4.25,7.25,3.6,,5.42,,,12.75,,
3.0,4.5,,,,5.5,7.0,,,,,,,17.0,,
2.8,4.0,,,,4.75,5.75,,,,,,,14.5,,
3.0,3.5,,,,3.0,4.25,,,,,,,10.75,,
2.8,3.25,,,,2.5,3.5,,,,,,,9.25,,
3.0,5.0,,,,2.75,3.25,,,,,,,11.0,,
5.6,7.5,,,,4.0,6.25,9.0,3.6,,6.42,,,17.75,,
2.8,5.25,,,,3.75,5.5,6.5,2.8,,5.25,,,14.5,,
4.0,5.25,,,,2.5,4.5,4.5,2.2,,3.83,,,12.25,,
2.8,4.5,,,,3.0,5.0,4.5,2.4,,4.17,,,12.5,,
3.8,6.25,,,,3.25,5.5,7.5,2.4,,5.42,,,15.0,,
6.0,7.5,,,,7.5,7.75,7.5,2.6,,7.58,,,22.75,,
3.2,2.25,3.0,3.0,3.5,4.0,4.0,6.25,2.6,3.17,4.75,9.2,9.7,10.25,,8.8
3.2,4.25,,,,2.0,3.25,4.5,1.6,,3.25,,,9.5,,
2.8,5.0,,,,3.0,4.75,6.75,2.0,,4.83,,,12.75,,
5.8,3.75,,,,3.25,5.25,7.0,2.2,,5.17,,,12.25,,
5.6,8.0,,,,4.5,8.0,9.25,4.6,,7.25,,,20.5,,
2.4,2.5,,,,2.5,3.5,5.0,1.6,,3.67,,,8.5,,
2.8,2.75,,,,2.0,3.5,4.75,2.2,,3.42,,,8.25,,
2.4,7.25,,,,4.0,5.5,7.0,3.4,,5.5,,,16.75,,
3.2,7.0,,,,5.75,7.25,9.0,4.8,,7.33,,,20.0,15.0,
2.0,6.25,,,,4.0,5.25,6.75,2.8,,5.33,,,15.5,,
3.4,6.25,,,,2.75,3.25,5.75,3.2,,3.92,,,12.25,,
4.0,6.5,,,,3.0,5.25,8.0,2.2,,5.42,,,14.75,,
3.4,5.75,,,,4.75,5.25,7.25,2.8,,5.75,,,15.75,,
2.4,4.5,,,,3.75,4.25,7.25,3.0,,5.08,,,12.5,,
1.8,3.75,,,,3.5,2.5,7.0,1.6,,4.33,,,9.75,,
2.8,4.75,,,,3.75,2.75,6.75,3.0,,4.42,,,11.25,,
4.0,6.25,,,,3.5,5.25,8.25,2.6,,5.67,,,15.0,,
3.2,7.0,,,,2.25,4.5,6.5,2.8,,4.42,,,13.75,13.0,
2.0,4.25,,,,3.25,5.0,5.25,3.6,,4.5,,,12.5,,
4.4,7.25,,,,3.75,6.75,7.75,2.4,,6.08,,,17.75,,
4.0,8.5,,,,4.0,6.5,7.0,5.2,,5.83,,,19.0,,
4.6,7.25,,,,5.5,5.75,7.5,2.8,,6.25,,,18.5,,
5.4,6.25,,,,5.5,6.5,8.5,3.8,,6.83,,,18.25,,
3.4,7.25,,,,2.25,5.75,6.75,2.6,,4.92,,,15.25,,
4.0,4.25,,,,3.75,6.25,8.0,2.8,,6.0,,,14.25,,
2.2,3.5,,,,4.0,6.0,6.5,1.8,,5.5,,,13.5,,
3.6,4.0,,,,3.75,4.75,6.75,2.4,,5.08,,,12.5,10.0,
2.0,4.75,,,,5.25,6.0,8.0,3.2,,6.42,,,16.0,,
2.6,3.25,,,,3.0,5.0,5.0,3.8,,4.33,,,11.25,,
2.8,5.0,,,,2.0,4.25,6.0,2.2,,4.08,,,11.25,10.0,
5.4,4.75,,,,5.25,4.75,8.0,5.0,,6.0,,,14.75,,
4.2,7.5,,,,3.75,6.75,8.5,3.2,,6.33,,,18.0,,
4.0,4.25,,,,3.5,5.25,,,,,,,13.0,,
3.2,8.0,,,,5.25,6.25,8.25,2.8,,6.58,,,19.5,14.0,
2.6,3.0,,,,2.75,5.25,5.5,2.4,,4.5,,,11.0,8.0,
5.4,6.5,,,,3.25,,,,,,,,,,
4.6,5.25,,,,3.5,,,,,,,,,,
2.6,5.75,,,,3.0,4.5,5.0,1.6,,4.17,,,13.25,,
5.4,9.0,,,,9.0,,,,,,,,,,
5.6,7.25,,,,7.5,,,,,,,,,,
4.0,5.5,,,,3.5,6.0,7.5,2.4,,5.67,,,15.0,,
3.4,4.0,3.5,2.5,3.25,,,,1.4,3.08,,9.4,9.15,,,8.3
