Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.2,5.5,,,,3.0,4.25,7.75,3.4,,5.0,,,12.75,,
7.0,8.25,,,,4.0,6.0,6.5,8.2,,5.5,,,18.25,,
7.0,6.0,2.75,4.5,4.0,,,,7.2,3.75,,14.25,15.5,,,16.95
3.6,4.25,1.75,3.25,3.5,,,,3.0,2.83,,8.6,10.35,,,8.35
6.0,5.25,5.75,4.5,5.5,,,,4.6,5.25,,16.25,16.0,,,16.35
8.2,7.25,6.25,9.5,7.0,,,,6.2,7.58,,23.95,24.7,,,20.65
6.2,6.5,4.25,4.25,6.75,,,,4.0,5.08,,14.7,17.2,,,14.45
3.4,5.5,4.75,3.0,3.5,,,,3.0,3.75,,11.15,9.9,,,11.15
5.0,5.08,4.25,5.5,5.5,,,,4.4,5.08,,14.75,16.0,,,13.65
5.0,5.5,3.5,3.5,3.25,,,,5.6,3.42,,12.0,11.75,,,14.1
5.8,6.5,5.25,4.5,4.75,,,,3.4,4.83,,15.55,15.05,,,14.45
5.0,6.5,5.0,4.25,6.0,,,,5.6,5.08,,14.25,15.25,,,15.6
7.0,5.5,6.75,6.25,6.75,,,,6.4,6.58,,20.0,20.0,,,20.15
