Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
6.4,6.0,4.25,3.75,5.75,,,,5.4,4.58,,14.4,15.9,,,16.05
5.4,4.0,3.75,3.25,4.5,,,,2.8,3.83,,12.4,13.15,,,11.95
5.2,2.5,5.5,4.75,5.25,,,,3.4,5.17,,15.45,15.2,,,14.1
5.2,5.25,3.5,4.5,4.0,,,,2.4,4.0,,13.2,13.7,,,11.1
7.4,4.25,5.0,4.0,5.5,,,,2.6,4.83,,16.4,16.9,,,15.0
3.4,2.5,2.25,3.0,3.25,,,,2.6,2.83,,8.65,9.65,,,8.25
5.2,5.25,2.5,4.25,3.5,,,,4.2,3.42,,11.95,12.95,,,11.9
6.2,4.75,,6.75,,,,,8.6,,,,,,,
6.8,6.5,7.5,5.0,4.75,,,,8.2,5.75,,19.3,16.55,,,22.5
6.6,5.75,5.5,4.0,4.75,,,,6.8,4.75,,16.1,15.35,,,18.9
5.2,4.75,5.75,5.25,3.0,,,,3.0,4.67,,16.2,13.45,,,13.95
5.6,5.25,4.25,5.5,3.75,,,,4.4,4.5,,15.35,14.85,,,14.25
3.2,3.75,4.75,4.75,2.25,,,,2.0,3.92,,12.7,10.2,,,9.95
6.2,6.75,7.0,6.25,5.0,,,,4.6,6.08,,19.45,17.45,,,17.8
4.2,5.5,2.75,3.0,3.5,4.0,4.25,7.25,1.8,3.08,5.17,9.95,10.7,13.75,,8.75
4.6,5.5,2.5,2.75,3.0,2.75,5.0,6.0,3.4,2.75,4.58,9.85,10.35,13.25,,10.5
4.0,3.5,2.25,2.5,2.25,2.75,4.0,5.25,2.4,2.33,4.0,8.75,8.75,10.25,,8.65
3.8,6.0,2.75,3.25,2.75,2.5,6.0,6.75,4.2,2.92,5.08,9.8,9.8,14.5,14.0,10.75
5.6,4.0,6.75,7.0,4.5,,,,3.4,6.08,,19.35,17.1,,13.0,15.75
3.2,6.75,5.75,4.0,4.5,5.25,6.0,6.75,2.8,4.75,6.0,12.95,11.7,18.0,,11.75
7.6,5.25,6.5,7.0,3.25,,,,2.4,5.58,,21.1,17.85,,,16.5
5.0,5.0,5.25,4.75,4.75,,,,3.6,4.92,,15.0,14.5,,,13.85
5.8,6.0,4.0,4.5,7.25,,,,3.0,5.25,,14.3,17.55,,,12.8
4.4,5.75,,,,3.75,4.25,7.5,3.6,,5.17,,,13.75,,
4.6,5.25,,,,3.25,5.75,8.75,3.6,,5.92,,,14.25,,
6.4,3.75,3.0,3.5,5.0,,,,3.0,3.83,,12.9,14.9,,,12.4
4.0,5.25,,,,3.25,5.75,7.75,3.8,,5.58,,,14.25,,
4.8,6.0,,,,3.0,5.5,8.5,3.4,,5.67,,,14.5,,
4.2,4.0,,,,4.5,5.5,7.75,3.0,,5.92,,,14.0,,
2.8,5.5,,,,3.25,4.5,6.25,2.6,,4.67,,,13.25,,
4.2,5.5,,,,2.5,5.5,7.0,3.4,,5.0,,,13.5,,
5.4,7.5,,,,5.75,7.0,9.0,5.2,,7.25,,,20.25,,
4.0,4.5,,,,4.75,6.5,6.75,2.8,,6.0,,,15.75,,
2.8,6.5,,,,5.75,5.75,6.5,3.6,,6.0,,,18.0,,
3.6,5.0,,,,4.5,5.5,7.5,3.4,,5.83,,,15.0,12.0,
5.2,6.5,,,,4.75,6.0,8.75,3.2,,6.5,,,17.25,,
5.2,6.75,,,,3.0,5.5,7.25,6.0,,5.25,,,15.25,,
2.4,6.0,,,,4.0,6.0,7.0,3.6,,5.67,,,16.0,12.0,
5.0,6.5,,,,4.0,8.0,8.5,7.6,,6.83,,,18.5,,
5.2,7.0,,,,4.25,5.75,8.25,3.4,,6.08,,,17.0,,
7.2,5.25,8.5,8.0,6.0,,,,4.2,7.5,,23.7,21.2,,,19.9
