Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.8,6.5,5.25,6.25,5.75,,,,2.8,5.75,,16.3,16.8,,,12.85
7.0,7.25,4.25,3.0,5.75,,,,7.4,4.33,,14.25,15.75,,,18.65
8.2,5.5,7.0,8.5,4.75,,,,6.0,6.75,,23.7,21.45,,,21.2
5.4,7.0,,,,4.25,6.75,7.5,6.4,,6.17,,,18.0,,
5.4,7.25,4.75,5.0,4.5,,,,6.6,4.75,,15.15,14.9,,,16.75
6.6,7.25,6.0,6.25,4.5,,,,3.4,5.58,,18.85,17.35,,,16.0
8.0,6.0,4.5,9.0,8.5,,,,4.6,7.33,,21.5,25.5,,,17.1
6.4,8.5,5.25,6.0,6.0,,,,4.4,5.75,,17.65,18.4,,,16.05
7.8,8.0,8.25,7.75,6.0,,,,4.8,7.33,,23.8,21.55,,,20.85
6.4,7.0,5.75,7.0,4.5,,,,2.4,5.75,,19.15,17.9,,,14.55
7.0,6.0,2.75,7.5,8.0,,,,3.2,6.08,,17.25,22.5,,,12.95
7.4,6.5,8.0,7.25,3.5,,,,4.0,6.25,,22.65,18.15,,,19.4
2.4,5.25,,,,5.0,5.5,8.25,3.0,,6.25,,,15.75,,
6.4,6.75,,,,5.75,8.75,8.0,3.6,,7.5,,,21.25,,
5.6,8.0,,,,6.5,7.75,8.75,5.0,,7.67,,,22.25,,
5.2,6.0,5.0,5.25,6.75,,,,4.6,5.67,,15.45,17.2,,,14.8
8.2,7.0,7.5,8.0,5.0,,,,5.4,6.83,,23.7,21.2,,,21.1
2.2,7.75,,,,5.0,5.25,8.0,6.2,,6.08,,,18.0,,
6.2,7.25,4.25,4.75,4.5,,,,3.6,4.5,,15.2,15.45,,,14.05
5.6,6.5,5.25,4.0,5.75,,,,2.4,5.0,,14.85,15.35,,,13.25
4.4,7.25,,,,2.5,4.75,6.25,2.2,,4.5,,,14.5,,
5.8,8.25,3.0,5.25,2.75,,,,3.8,3.67,,14.05,13.8,,,12.6
5.4,5.75,3.5,4.25,4.5,,,,3.0,4.08,,13.15,14.15,,,11.9
5.8,5.5,4.25,4.0,4.25,,,,3.8,4.17,,14.05,14.05,,,13.85
6.4,8.75,6.0,4.75,4.75,,,,3.0,5.17,,17.15,15.9,,,15.4
4.8,5.5,3.5,4.5,4.25,,,,4.0,4.08,,12.8,13.55,,,12.3
5.2,5.25,3.75,5.0,3.5,,,,3.6,4.08,,13.95,13.7,,,12.55
5.6,3.5,4.0,3.25,3.75,2.25,3.75,6.5,2.8,3.67,4.17,12.85,12.6,9.5,,12.4
