Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
2.0,2.0,,,,2.75,2.25,3.5,2.8,,2.83,,,7.0,,
2.4,5.75,,,,3.5,5.0,5.5,3.2,,4.67,,,14.25,,
1.6,3.25,,,,4.75,5.5,5.25,2.2,,5.17,,,13.5,,
2.8,4.0,,,,2.0,5.5,6.25,3.4,,4.58,,,11.5,,
2.6,6.25,,,,4.25,5.5,5.5,2.0,,5.08,,,16.0,,
3.8,2.75,,,,2.5,6.0,7.5,2.2,,5.33,,,11.25,,
3.4,4.0,,,,3.75,3.25,5.5,3.0,,4.17,,,11.0,,
2.8,3.0,,,,3.5,5.25,6.75,2.6,,5.17,,,11.75,,
4.8,5.5,,,,2.75,4.75,6.75,2.6,,4.75,,,13.0,,
3.0,4.25,,,,2.0,4.75,7.5,2.6,,4.75,,,11.0,,
7.8,4.5,5.0,7.5,7.0,,,,5.2,6.5,,20.3,22.3,,,18.0
7.0,5.75,5.75,5.75,4.25,,,,4.8,5.25,,18.5,17.0,,,17.55
6.2,6.0,4.25,6.0,4.75,,,,4.6,5.0,,16.45,16.95,,,15.05
6.6,8.75,5.75,4.0,2.75,,,,6.6,4.17,,16.35,13.35,,,18.95
7.0,7.5,4.75,5.0,6.5,,,,8.2,5.42,,16.75,18.5,,,19.95
2.8,2.5,,,,4.75,5.0,6.75,1.6,,5.5,,,12.25,,
3.2,4.0,,,,4.0,6.25,7.25,3.6,,5.83,,,14.25,,
2.6,2.75,,,,3.75,6.25,7.5,3.0,,5.83,,,12.75,,
3.0,2.75,,,,2.25,5.25,6.25,2.8,,4.58,,,10.25,,
3.4,2.75,,,,3.25,6.0,7.75,2.6,,5.67,,,12.0,,
1.8,2.0,,,,2.75,2.75,4.0,2.2,,3.17,,,7.5,6.0,
2.8,2.25,2.75,3.0,4.75,3.25,5.25,5.25,2.6,3.5,4.58,8.55,10.55,10.75,,8.15
3.2,6.25,,,,3.0,3.5,7.0,2.6,,4.5,,,12.75,,
3.8,1.75,,,,3.0,5.0,4.25,2.2,,4.08,,,9.75,,
4.4,5.0,,,,3.5,4.5,6.0,2.6,,4.67,,,13.0,12.0,
4.8,7.5,,,,3.5,6.5,8.25,2.4,,6.08,,,17.5,,
4.6,3.75,,,,4.75,7.25,7.75,2.4,,6.58,,,15.75,,
4.6,6.0,,,,4.0,6.25,7.5,3.4,,5.92,,,16.25,14.0,
3.2,4.75,,,,4.5,5.75,6.75,3.6,,5.67,,,15.0,,
4.4,4.25,,,,4.5,8.0,7.5,3.8,,6.67,,,16.75,,
3.4,7.0,,,,2.5,5.75,6.5,4.4,,4.92,,,15.25,,
3.6,4.5,,,,2.75,6.75,6.75,3.6,,5.42,,,14.0,,
3.0,3.75,,,,4.0,5.0,6.5,1.2,,5.17,,,12.75,,
2.8,6.0,,,,4.5,5.25,8.5,2.2,,6.08,,,15.75,11.0,
3.8,5.0,,,,5.0,4.75,8.0,2.8,,5.92,,,14.75,,
2.2,5.0,,,,2.25,4.5,5.5,3.2,,4.08,,,11.75,,
3.8,7.25,,,,3.25,6.25,7.25,3.6,,5.58,,,16.75,,
2.4,6.25,,,,3.5,4.25,2.25,1.4,,3.33,,,14.0,,
3.0,6.5,,,,4.75,6.5,8.0,4.8,,6.42,,,17.75,,
2.4,4.25,,,,4.25,4.25,5.25,2.6,,4.58,,,12.75,,
2.2,5.5,,,,4.25,5.25,6.75,3.0,,5.42,,,15.0,,
3.0,3.25,,,,3.5,6.25,6.75,2.2,,5.5,,,13.0,,
3.6,4.0,,,,3.75,5.25,5.25,3.0,,4.75,,,13.0,,
4.6,5.75,,,,3.5,6.25,8.0,2.6,,5.92,,,15.5,,
2.2,3.25,,,,5.0,4.25,7.25,2.4,,5.5,,,12.5,,
3.0,3.25,,,,2.75,3.75,6.25,2.6,,4.25,,,9.75,,
2.4,3.25,,,,3.25,5.25,6.75,2.2,,5.08,,,11.75,,
2.8,3.5,,,,4.0,5.75,6.0,2.8,,5.25,,,13.25,,
4.0,2.5,,,,3.5,5.5,6.0,3.0,,5.0,,,11.5,,
3.8,3.25,,,,3.75,4.0,4.25,2.6,,4.0,,,11.0,,
6.2,7.75,5.0,2.75,4.75,5.0,5.25,7.0,4.0,4.17,5.75,13.95,13.7,18.0,,15.2
3.0,6.25,,,,4.5,6.25,7.25,2.2,,6.0,,,17.0,,
4.8,8.75,4.25,2.0,4.75,4.5,4.75,8.25,2.8,3.67,5.83,11.05,11.55,18.0,,11.85
3.0,5.5,2.75,4.0,4.0,4.0,3.75,7.5,3.4,3.58,5.08,9.75,11.0,13.25,,9.15
2.4,3.25,3.25,4.0,2.25,3.0,2.75,6.0,2.0,3.17,3.92,9.65,8.65,9.0,,7.65
3.2,5.5,3.25,1.75,2.75,3.25,4.75,7.0,2.8,2.58,5.0,8.2,7.7,13.5,,9.25
6.2,8.0,4.0,2.5,3.25,5.75,8.25,7.25,4.2,3.25,7.08,12.7,11.95,22.0,,14.4
6.8,9.25,,,,5.5,7.75,7.75,3.6,,7.0,,,22.5,,
3.2,5.25,,,,3.0,5.5,8.0,4.0,,5.5,,,13.75,,
3.4,5.0,,,,3.5,3.75,5.25,2.4,,4.17,,,12.25,,
3.6,8.5,,,,3.0,4.75,6.5,3.8,,4.75,,,16.25,,
3.2,2.0,2.25,2.5,3.5,2.75,4.75,5.5,2.2,2.75,4.33,7.95,9.2,9.5,,7.65
3.4,5.5,3.75,2.75,3.75,3.0,5.5,8.25,1.6,3.42,5.58,9.9,9.9,14.0,,8.75
2.6,7.0,3.25,3.75,5.25,,,,1.8,4.08,,9.6,11.6,,,7.65
2.4,4.75,,,,2.5,4.25,7.5,2.2,,4.75,,,11.5,,
4.8,3.0,3.75,2.25,4.0,3.75,5.5,6.25,2.2,3.33,5.17,10.8,11.05,12.25,10.0,10.75
2.8,4.5,,,,2.0,6.25,7.25,1.8,,5.17,,,12.75,,
5.6,5.0,,,,2.75,6.0,7.0,3.4,,5.25,,,13.75,14.0,
4.8,7.5,,,,5.25,6.25,7.75,3.6,,6.42,,,19.0,,
6.0,5.75,6.75,4.75,4.75,,,,2.0,5.42,,17.5,15.5,,,14.75
