Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.8,6.5,6.0,6.0,3.5,,,,5.4,5.17,,17.8,15.3,,,17.2
7.4,8.0,5.5,5.5,3.5,,,,4.0,4.83,,18.4,16.4,,,16.9
6.4,7.0,6.25,5.25,6.25,,,,5.2,5.92,,17.9,17.9,,,17.85
6.0,6.5,4.5,4.5,4.5,,,,4.2,4.5,,15.0,15.0,,,14.7
5.2,6.5,5.0,4.5,4.75,,,,3.8,4.75,,14.7,14.45,,,14.0
5.8,7.5,5.25,4.75,5.5,,,,4.4,5.17,,15.8,16.05,,,15.45
5.6,6.25,6.0,4.5,5.0,,,,3.6,5.17,,16.1,15.1,,,15.2
5.6,6.75,6.0,4.5,5.25,,,,5.2,5.25,,16.1,15.35,,,16.8
6.6,6.75,5.5,4.25,3.25,,,,4.2,4.33,,16.35,14.1,,,16.3
5.2,5.25,4.0,4.0,4.25,,,,3.4,4.08,,13.2,13.45,,,12.6
7.6,6.5,6.75,7.25,6.25,,,,3.6,6.75,,21.6,21.1,,,17.95
6.0,7.25,4.0,4.5,4.25,,,,4.8,4.25,,14.5,14.75,,,14.8
5.4,7.25,,,,3.5,5.75,7.25,6.0,,5.5,,,16.5,,
5.6,6.75,,,,4.0,4.0,6.75,4.4,,4.92,,,14.75,,
4.0,4.5,,,,2.5,4.5,6.75,2.2,,4.58,,,11.5,,
1.6,6.5,,,,3.25,6.5,6.75,3.2,,5.5,,,16.25,,
4.0,3.0,,,,3.25,2.5,7.0,2.8,,4.25,,,8.75,,
4.6,7.25,,,,3.75,7.75,9.25,5.8,,6.92,,,18.75,,
5.8,7.25,,,,4.0,5.25,7.75,8.4,,5.67,,,16.5,,
6.4,7.0,,,,3.75,6.25,7.5,6.0,,5.83,,,17.0,,
4.2,6.5,,,,3.0,5.0,8.5,1.8,,5.5,,,14.5,,
5.8,5.5,,,,4.5,5.25,8.5,3.4,,6.08,,,15.25,,
3.6,5.75,,,,3.5,6.0,7.25,2.6,,5.58,,,15.25,,
5.8,7.5,,,,6.5,5.25,7.75,6.0,,6.5,,,19.25,,
5.6,8.0,,,,4.75,6.25,8.25,4.0,,6.42,,,19.0,,
5.4,5.75,,,,3.5,5.0,7.75,1.2,,5.42,,,14.25,,
3.2,6.0,,,,3.0,3.75,5.75,1.4,,4.17,,,12.75,,
5.6,6.0,,,,3.5,5.0,7.75,4.0,,5.42,,,14.5,,
4.2,7.5,,,,2.75,5.25,7.75,2.8,,5.25,,,15.5,,
4.8,4.75,,,,3.25,5.0,6.0,2.8,,4.75,,,13.0,,
5.2,5.75,,,,2.75,5.5,8.25,3.0,,5.5,,,14.0,,
3.4,2.75,,,,3.25,4.0,5.25,3.2,,4.17,,,10.0,,
5.6,7.0,,,,4.5,6.25,8.0,5.0,,6.25,,,17.75,,
6.0,7.0,,,,4.5,6.75,8.25,7.8,,6.5,,,18.25,,
4.8,5.25,,,,4.0,5.75,7.5,4.2,,5.75,,,15.0,,
6.4,7.0,,,,5.75,5.5,7.75,8.2,,6.33,,,18.25,,
4.4,5.25,,,,4.0,6.0,5.25,2.4,,5.08,,,15.25,,
4.8,4.5,,,,4.75,7.5,9.0,3.0,,7.08,,,16.75,,
5.4,4.0,,,,4.25,6.75,7.5,2.4,,6.17,,,15.0,,
3.8,7.5,,,,3.0,4.5,7.75,3.8,,5.08,,,15.0,,
4.6,6.75,,,,4.25,7.75,8.25,3.8,,6.75,,,18.75,,
4.8,8.25,,,,5.5,8.75,8.75,6.4,,7.67,,,22.5,,
4.6,4.0,,,,2.75,4.75,8.25,4.0,,5.25,,,11.5,,
2.4,3.0,,,,3.25,3.0,6.25,2.0,,4.17,,,9.25,,
3.6,3.75,,,,3.75,5.25,6.75,2.2,,5.25,,,12.75,,
5.4,4.75,,,,5.0,6.0,7.75,2.2,,6.25,,,15.75,,
4.6,5.5,,,,3.0,5.0,7.75,3.4,,5.25,,,13.5,,
4.8,4.75,,,,3.5,3.75,7.75,2.4,,5.0,,,12.0,,
5.4,6.0,,,,5.25,6.75,8.0,2.6,,6.67,,,18.0,14.0,
6.6,7.25,,,,1.75,4.75,7.75,2.8,,4.75,,,13.75,,
5.0,7.5,,,,5.25,6.75,8.75,2.4,,6.92,,,19.5,,
4.4,6.0,,,,3.75,6.25,9.25,2.0,,6.42,,,16.0,,
5.0,4.0,,,,4.0,4.25,6.25,3.2,,4.83,,,12.25,,
3.4,4.25,,,,4.0,6.25,8.25,1.6,,6.17,,,14.5,,
4.0,7.0,,,,4.75,6.75,9.5,4.4,,7.0,,,18.5,,
3.6,5.0,,,,2.75,3.75,6.75,1.8,,4.42,,,11.5,,
5.6,7.75,,,,5.25,7.25,9.25,4.0,,7.25,,,20.25,,
