Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.6,8.0,3.75,4.25,4.25,,,,4.8,4.08,,11.6,12.1,,16.4,12.15
5.8,7.0,6.0,5.25,5.5,,,,3.6,5.58,,17.05,16.55,,16.4,15.4
6.8,6.5,4.75,6.0,4.0,,,,3.8,4.92,,17.55,16.8,,17.1,15.35
6.8,5.0,4.0,5.5,7.0,,,,4.2,5.5,,16.3,19.3,,16.0,15.0
5.4,6.25,3.75,4.0,4.75,,,,2.4,4.17,,13.15,14.15,,14.05,11.55
7.0,6.25,7.75,7.0,3.5,,,,5.0,6.08,,21.75,17.5,,18.25,19.75
6.4,6.0,4.0,5.25,3.75,,,,3.6,4.33,,15.65,15.4,,16.0,14.0
5.2,4.25,4.75,4.75,4.25,,,,2.0,4.58,,14.7,14.2,,11.45,11.95
5.2,6.25,5.0,4.5,5.25,,,,3.2,4.92,,14.7,14.95,,14.65,13.4
7.2,8.5,7.5,4.75,4.5,,,,6.6,5.58,,19.45,16.45,,22.3,21.3
5.0,7.25,3.25,4.25,5.25,,,,4.0,4.25,,12.5,14.5,,16.25,12.25
7.8,6.5,5.25,7.5,7.5,,,,3.6,6.75,,20.55,22.8,,17.9,16.65
7.4,6.5,7.0,7.75,3.75,,,,3.2,6.17,,22.15,18.9,,17.1,17.6
4.0,5.5,4.25,3.75,5.0,,,,1.8,4.33,,12.0,12.75,,11.3,10.05
5.6,6.75,6.25,4.0,6.5,,,,3.8,5.58,,15.85,16.1,,16.15,15.65
6.2,7.5,7.0,5.25,5.25,,,,4.4,5.83,,18.45,16.7,,18.1,17.6
6.6,6.25,4.25,5.0,3.5,,,,4.4,4.25,,15.85,15.1,,17.25,15.25
5.4,6.0,4.5,4.0,3.25,,,,6.6,3.92,,13.9,12.65,,18.0,16.5
5.4,6.5,6.5,5.5,3.75,,,,2.0,5.25,,17.4,14.65,,13.9,13.9
5.8,5.25,4.5,6.75,7.0,,,,3.0,6.08,,17.05,19.55,,14.05,13.3
5.2,6.25,7.0,6.0,5.25,,,,6.4,6.08,,18.2,16.45,,17.85,18.6
6.2,7.25,5.5,4.25,4.0,,,,4.6,4.58,,15.95,14.45,,18.05,16.3
5.0,5.5,,,,2.5,6.5,7.0,3.4,,5.33,,,14.5,13.9,
6.0,4.75,,,,6.0,6.75,8.25,3.0,,7.0,,,17.5,13.75,
5.0,7.5,,,,4.5,5.25,6.5,4.2,,5.42,,,17.25,16.7,
4.2,7.25,,,,4.0,4.75,7.5,2.8,,5.42,,,16.0,14.25,
4.6,7.0,,,,4.75,4.25,7.25,3.2,,5.42,,,16.0,14.8,
5.8,7.5,,,,4.75,7.0,8.75,4.2,,6.83,,,19.25,17.5,
6.6,7.0,5.0,5.0,5.25,,,,3.4,5.08,,16.6,16.85,,17.0,15.0
5.2,6.0,,,,4.25,7.0,8.0,3.4,,6.42,,,17.25,14.6,
6.2,6.25,5.75,5.5,4.5,,,,3.4,5.25,,17.45,16.2,,15.85,15.35
5.2,5.5,4.5,6.25,5.25,,,,2.8,5.33,,15.95,16.7,,13.5,12.5
6.2,7.25,5.75,6.0,7.0,,,,4.6,6.25,,17.95,19.2,,18.05,16.55
5.6,7.25,,,,5.0,8.5,8.5,6.0,,7.33,,,20.75,18.85,
5.8,8.0,3.75,7.75,6.0,,,,3.6,5.83,,17.3,19.55,,17.4,13.15
4.0,5.75,,,,4.75,4.75,7.75,3.0,,5.75,,,15.25,12.75,
4.6,6.0,,,,4.5,6.0,8.0,2.4,,6.17,,,16.5,13.0,
5.6,6.0,5.0,4.75,5.5,,,,6.6,5.08,,15.35,15.85,,18.2,17.2
3.2,6.25,,,,3.0,5.75,7.5,1.4,,5.42,,,15.0,10.85,
4.2,6.5,,,,3.25,5.25,7.75,3.4,,5.42,,,15.0,14.1,
4.8,6.5,,,,5.0,8.0,9.0,2.8,,7.33,,,19.5,14.1,
5.2,7.5,,,,4.75,5.75,9.5,4.2,,6.67,,,18.0,16.9,
4.4,6.0,,,,4.25,6.5,8.25,3.0,,6.33,,,16.75,13.4,
5.2,7.5,,,,3.75,6.0,8.25,4.8,,6.0,,,17.25,17.5,
3.4,5.25,,,,3.0,4.5,6.5,3.2,,4.67,,,12.75,11.85,
2.8,5.0,,,,2.0,3.5,5.75,3.2,,3.75,,,10.5,11.0,
6.0,6.5,5.5,5.75,4.75,,,,3.2,5.33,,17.25,16.5,,15.7,14.7
6.4,6.5,5.25,6.25,5.0,,,,7.6,5.5,,17.9,17.65,,20.5,19.25
8.4,3.75,7.0,5.75,3.75,,,,6.6,5.5,,21.15,17.9,,18.75,22.0
6.8,6.5,5.5,5.25,7.25,,,,3.4,6.0,,17.55,19.3,,16.7,15.7
6.6,7.75,4.5,5.75,5.25,,,,6.6,5.17,,16.85,17.6,,20.95,17.7
6.6,6.5,5.0,4.25,4.5,,,,4.2,4.58,,15.85,15.35,,17.3,15.8
5.2,6.75,3.5,3.25,3.75,,,,2.2,3.5,,11.95,12.2,,14.15,10.9
5.4,6.5,4.75,5.75,5.0,,,,3.6,5.17,,15.9,16.15,,15.5,13.75
5.6,5.75,5.5,6.0,4.5,,,,2.0,5.33,,17.1,16.1,,13.35,13.1
4.6,6.5,2.75,2.25,2.5,,,,2.6,2.5,,9.6,9.35,,13.7,9.95
4.6,5.25,3.25,2.25,3.75,,,,2.4,3.08,,10.1,10.6,,12.25,10.25
5.4,6.75,3.0,4.5,5.25,,,,3.2,4.25,,12.9,15.15,,15.35,11.6
6.8,7.5,5.25,7.25,6.5,,,,5.0,6.33,,19.3,20.55,,19.3,17.05
5.0,6.25,4.75,6.0,5.25,,,,3.4,5.33,,15.75,16.25,,14.65,13.15
4.4,7.5,,,,4.25,5.0,8.0,2.8,,5.75,,,16.75,14.7,
4.8,7.0,,,,3.75,5.75,9.0,5.0,,6.17,,,16.5,16.8,
4.4,5.75,,,,4.75,5.75,7.0,3.4,,5.83,,,16.25,13.55,
3.4,6.0,,,,3.25,3.75,6.25,2.2,,4.42,,,13.0,11.6,
5.0,5.75,,,,4.25,6.5,8.75,1.6,,6.5,,,16.5,12.35,
5.4,7.75,,,,4.25,5.25,7.5,2.8,,5.67,,,17.25,15.95,
4.4,6.5,,,,2.75,5.5,6.25,4.2,,4.83,,,14.75,15.1,
5.4,7.0,,,,4.75,6.0,9.25,3.8,,6.67,,,17.75,16.2,
4.6,7.75,,,,2.75,6.25,7.5,1.8,,5.5,,,16.75,14.15,
5.0,5.75,,,,3.25,5.5,8.5,3.6,,5.75,,,14.5,14.35,
4.4,7.0,,,,7.25,5.75,7.0,3.2,,6.67,,,20.0,14.6,
6.0,6.5,,,,4.5,6.25,7.5,4.4,,6.08,,,17.25,16.9,
5.2,5.0,,,,2.0,5.25,5.5,2.8,,4.25,,,12.25,13.0,
4.8,7.5,,,,3.25,6.5,7.75,3.4,,5.83,,,17.25,15.7,
5.8,6.25,,,,5.75,7.25,7.75,3.2,,6.92,,,19.25,15.25,
3.8,5.0,,,,3.5,5.75,7.25,4.2,,5.5,,,14.25,13.0,
7.4,5.5,3.5,6.25,6.75,,,,5.6,5.5,,17.15,20.4,,18.5,16.5
6.0,7.5,5.0,4.25,5.0,,,,4.4,4.75,,15.25,15.25,,17.9,15.4
5.4,7.0,,,,4.5,6.5,9.0,3.8,,6.67,,,18.0,16.2,
2.6,6.75,,,,3.0,4.75,6.75,2.2,,4.83,,,14.5,11.55,
6.6,8.0,,,,5.25,8.5,10.0,4.6,,7.92,,,21.75,19.2,
5.2,6.25,,,,3.75,6.0,8.0,3.8,,5.92,,,16.0,15.25,
3.8,7.25,,,,6.5,6.75,8.75,4.8,,7.33,,,20.5,15.85,
3.8,5.5,,,,4.0,3.75,5.75,4.2,,4.5,,,13.25,13.5,
