Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.0,7.0,,,,4.75,7.25,7.75,3.2,,6.58,,,19.0,14.2,
3.4,5.0,5.0,3.5,3.75,,,,2.0,4.08,,11.9,10.65,,10.4,10.4
2.8,3.0,,,,2.75,4.75,6.5,2.2,,4.67,,,10.5,8.0,
5.6,5.25,,,,5.75,6.0,7.75,2.2,,6.5,,,17.0,13.05,
5.2,6.75,,,,5.25,7.0,6.75,2.8,,6.33,,,19.0,14.75,
3.6,3.5,,,,3.0,4.25,5.75,2.0,,4.33,,,10.75,9.1,
3.8,5.75,,,,6.0,8.0,7.75,3.4,,7.25,,,19.75,12.95,
2.0,1.75,,,,2.5,4.75,4.5,2.2,,3.92,,,9.0,5.95,
4.0,5.5,,,,4.0,5.0,7.5,1.2,,5.5,,,14.5,10.7,
2.2,2.0,,,,1.5,2.75,3.5,2.2,,2.58,,,6.25,6.4,
3.0,7.0,,,,4.0,5.75,7.25,2.4,,5.67,,,16.75,12.4,
2.2,3.0,,,,4.25,4.75,6.25,1.6,,5.08,,,12.0,6.8,
4.6,3.25,,,,3.25,4.0,6.25,2.0,,4.5,,,10.5,9.85,
3.4,5.0,,,,2.0,4.25,6.0,3.2,,4.08,,,11.25,11.6,
3.6,6.0,,,,5.5,6.0,6.25,3.0,,5.92,,,17.5,12.6,
4.4,6.5,,,,3.5,7.0,8.75,2.6,,6.42,,,17.0,13.5,
2.2,4.5,,,,3.25,3.75,4.5,2.2,,3.83,,,11.5,8.9,
4.4,7.0,,,,5.75,6.25,9.5,3.4,,7.17,,,19.0,14.8,
3.4,5.75,,,,4.75,6.5,8.5,2.2,,6.58,,,17.0,11.35,
4.0,5.0,,,,4.25,4.75,7.25,1.4,,5.42,,,14.0,10.4,
3.6,5.25,,,,3.25,5.25,7.5,1.6,,5.33,,,13.75,10.45,
5.6,5.25,,,,3.5,6.75,7.75,2.4,,6.0,,,15.5,13.25,
4.4,7.25,,,,5.75,7.0,8.0,3.0,,6.92,,,20.0,14.65,
2.8,5.0,,,,2.5,3.5,5.25,2.0,,3.75,,,11.0,9.8,
3.4,4.0,,,,3.5,4.5,6.75,1.8,,4.92,,,12.0,9.2,
4.0,5.25,,,,3.0,7.0,7.75,3.0,,5.92,,,15.25,12.25,
2.2,3.25,,,,3.25,1.25,3.0,1.8,,2.5,,,7.75,7.25,
